cano_smiles,FDA_APPROVED,CT_TOX,group
Clc1c(cccc1Cl)C1C(C(OCC)=O)=C(NC(C)=C1C(OC)=O)C,1,0,train
Clc1ccccc1C1C(C(OCC)=O)=C(NC(C)=C1C(OC)=O)COCC[NH3+],1,0,train
S1CCC(c2cc(ccc12)C#Cc1ncc(cc1)C(OCC)=O)(C)C,1,0,train
O(C(=O)c1n(cnc1)C(C)c1ccccc1)CC,1,0,train
S(P(=S)(OC)OC)C(CC(OCC)=O)C(OCC)=O,1,0,train
Ic1ccccc1C(CCCCCCCCC(OCC)=O)C,1,0,train
Clc1cc2c(cc1)C(c1ncccc1CC2)=C1CCN(CC1)C(OCC)=O,1,0,train
Fc1ccc(cc1)CNc1cc(N)c(NC(OCC)=O)cc1,1,0,train
ClCOC(=O)[C@@]1(OC(OCC)=O)CC[C@H]2[C@H]3[C@@H]([C@@]4(C(=CC(=O)C=C4)CC3)C)[C@@H](O)C[C@]12C,1,0,train
S1[C@H]2N([C@@H](C(OC(OC(OCC)=O)C)=O)C1(C)C)C(=O)[C@H]2NC(=O)[C@H]([NH3+])c1ccccc1,1,0,train
O(CC)c1cc(ccc1C(=O)[O-])CC(=O)N[C@@H](CC(C)C)c1ccccc1N1CCCCC1,1,0,train
S(=O)(=O)(N)c1ccc(-n2cc(cc2-c2ccc(OCC)cc2)C)cc1,0,1,train
O(CC)c1ccc(cc1)CC([NH+](CC(=O)[O-])CC(=O)[O-])CN(CC[NH+](CC(=O)[O-])CC(=O)[O-])CC(=O)[O-],1,0,train
s1c2cc(OCC)ccc2nc1S(=O)(=O)N,1,0,train
S1[C@H]2N([C@@H](C(=O)[O-])C1(C)C)C(=O)[C@H]2NC(=O)c1c2c(ccc1OCC)cccc2,1,0,train
O1C(COC(=O)c2c3n(Cc4ccc(cc4)-c4ccccc4C4=NC(ON4)=O)c(OCC)nc3ccc2)=C(OC1=O)C,1,0,train
O(CCn1c2c(nc1N1CCC[NH+](CC1)C)cccc2)CC,1,0,train
P(CCOCC)(CCOCC)CCP(CCOCC)CCOCC,1,0,train
[Au-](S[C@@H]1O[C@H](COC(=O)C)[C@@H](OC(=O)C)[C@H](OC(=O)C)[C@H]1OC(=O)C)[P+](CC)(CC)CC,1,0,train
S(=O)(=O)(CCn1c(ncc1[N+](=O)[O-])C)CC,1,0,train
S1c2c(N(c3c1cccc3)CCCN1CC[NH+](CC1)C)cc(SCC)cc2,1,0,train
[Tl]Cl,1,0,train
[Cr](Cl)(Cl)Cl,1,0,train
[Cu](Cl)Cl,1,0,train
[Mn](Cl)Cl,1,0,train
[Zn](Cl)Cl,1,0,train
O1[C@H](CO)[C@@H](O)[C@H](O)[C@@H](NC(=O)N(N=O)C)[C@H]1O,1,0,train
Ic1c(CCC(=O)[O-])c(I)cc(I)c1\[NH+]=C\N(C)C,1,0,train
O=C(N)c1nc[nH]c1\N=N\N(C)C,1,0,train
[NH2+]=C(N(C)C)NC(=[NH2+])N,1,0,train
Clc1ccc(cc1)C1(O)CC[NH+](CC1)CCC(C(=O)N(C)C)(c1ccccc1)c1ccccc1,1,0,train
S(=O)(=O)([O-])c1cc2c(cc1)c(N(C)C)ccc2,1,0,train
O(C)c1ccc(cc1)C(CN(C)C)C1(O)CCCCC1,0,1,train
Ic1c(C(=O)NC(C(O)CO)CO)c(I)c(N(C(=O)CC(=O)N(C)c2c(I)c(C(=O)NC(C(O)CO)CO)c(I)c(C(=O)NC(C(O)CO)CO)c2I)C)c(I)c1C(=O)NC(C(O)CO)CO,1,0,train
Ic1c(C(=O)N(CC(O)CO)C)c(I)c(NC(=O)COC)c(I)c1C(=O)NCC(O)CO,1,0,train
O=C(N[C@@H](CCC(=O)[O-])C(=O)[O-])c1ccc(N(Cc2nc3c(nc(nc3N)N)nc2)C)cc1,1,0,train
OC(=O)CC[C@H](NC(=O)c1ccc(N(Cc2nc3c(nc(nc3N)N)nc2)C)cc1)C(O)=O,0,1,train
O(C(=O)N(CCCCCCCCCCN(C(Oc1cc([N+](C)(C)C)ccc1)=O)C)C)c1cc([N+](C)(C)C)ccc1,1,0,train
O1CCCC1C(=O)NCCCN(C)c1nc(N)c2cc(OC)c(OC)cc2n1,1,0,train
S1C(Cc2ccc(OCCN(C)c3ncccc3)cc2)C(=O)[N-]C1=O,1,0,train
S1C(Cc2ccc(OCCN(C)c3ncccc3)cc2)C(=O)NC1=O,0,1,train
S1C(Cc2ccc(OCCN(C)c3ncccc3)cc2)C(=O)NC1=O.OC(=O)\C=C/C(O)=O,0,1,train
[NH+](=C(\NCc1ccccc1)/NC)/C,1,0,train
S(Cc1oc(cc1)C[NH+](C)C)CC[NH2+]\C(\NC)=C\[N+](=O)[O-],1,0,train
s1cc(nc1C[NH+](C)C)CSCC[NH2+]\C(\NC)=C\[N+](=O)[O-],1,0,train
S1(=O)(=O)N(C)C(C(=O)Nc2ncccc2)=C(O)c2c1cccc2,1,0,train
s1cc(nc1N)/C(=N/OC)/C(=O)N[C@H]1[C@H]2SCC(CSC3=NC(=O)C(=O)NN3C)=C(N2C1=O)C(=O)[O-],1,0,train
S(CC=1CO[C@H]2N(C=1C(=O)[O-])C(=O)[C@@]2(OC)NC(=O)C(C(=O)[O-])c1ccc(O)cc1)c1nnnn1C,1,0,train
S1C(SC1=C(C(=O)N)C(=O)[O-])C(=O)N[C@@]1(OC)[C@H]2SCC(CSc3nnnn3C)=C(N2C1=O)C(=O)[O-],1,0,train
S1[C@H]2N(C(C(=O)[O-])=C(C1)CSc1nnnn1C)C(=O)[C@@]2(OC)NC(=O)CSCC#N,1,0,train
s1cc(nc1N)/C(=N/OC)/C(=O)N[C@H]1[C@H]2SCC(CSc3nnnn3C)=C(N2C1=O)C(=O)[O-],1,0,train
O=C1N(C)C(=O)CC1c1ccccc1,1,0,train
O=C1n2c(N=NN1C)c(nc2)C(=O)N,1,1,train
O=C1N(C)C(=O)N(c2nc[nH]c12)C,1,0,train
O=C1N(C)C(=O)N(c2ncn(c12)CC(O)CO)C,1,0,train
Cl.ClCCN(CCCl)c1cc2nc(n(c2cc1)C)CCCC(O)=O,0,1,train
Clc1cc2c(N(C)C(=O)CN=C2c2ccccc2)cc1,1,0,train
ClCCN(CCCl)c1cc2nc(n(c2cc1)C)CCCC(=O)[O-],1,0,train
O=C(NC1CC2[NH+](C(C1)CCC2)C)c1nn(c2c1cccc2)C,1,0,train
O1[C@@H]2[C@@]3(CCN(Cc4c3c1c(OC)cc4)C)C=C[C@H](O)C2,0,1,train
S=C1NC=CN1C,1,0,train
O(CC1=[NH+]CCCN1C)C(=O)C(O)(C1CCCCC1)c1ccccc1,1,0,train
FC=1C=2C(=NC(=O)/C(=C/3\Nc4cc(N5CCN(CC5)C)ccc4N\3)/C=2N)C=CC=1,0,1,train
O=C1N(C)C(=O)N(c2ncn(c12)C)C,1,0,train
Clc1cc(ccc1)C1=CC(=O)N(c2c1cc(cc2)[C@](N)(c1ccc(Cl)cc1)c1n(cnc1)C)C,0,1,train
O1[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]1n1c2nc(nc(N)c2nc1)-n1ncc(c1)C(=O)NC,1,0,train
Clc1ccc(NC(=O)Nc2ccc(Oc3cc(ncc3)C(=O)NC)cc2)cc1C(F)(F)F,0,1,train
O=C(NC)CN(CCN(CC[NH+](CC(=O)NC)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-],1,0,train
Clc1cc2c([NH+]=C(NC)C[N+]([O-])=C2c2ccccc2)cc1,1,0,train
S(=O)(=O)(NC)Cc1cc2c([nH]cc2CC[NH+](C)C)cc1,1,0,train
S1[C@H]2N(C(C(=O)[O-])=C(C1)COC(=O)N)C(=O)[C@H]2NC(=O)\C(=N/OC)\c1occc1,1,0,train
s1cc(nc1N)/C(=N/OC)/C(=O)N[C@H]1[C@H]2SCC=C(N2C1=O)C(=O)[O-],1,0,train
Fc1cc2c(nc1N1CC(C[NH3+])/C(=N/OC)/C1)N(C=C(C(=O)[O-])C2=O)C1CC1,1,0,train
s1cccc1CC(=O)N[C@@]1(OC)[C@H]2SCC(COC(=O)N)=C(N2C1=O)C(=O)[O-],1,0,train
S(=O)(=O)([O-])N[C@@H]1[C@@H](OS(=O)(=O)[O-])[C@H](O[C@@H]2O[C@H](C(=O)[O-])[C@@H](O[C@H]3O[C@H](COS(=O)(=O)[O-])[C@@H](O)[C@H](O)[C@H]3NS(=O)(=O)[O-])[C@H](O)[C@H]2O)[C@H](O[C@@H]1O[C@H]1[C@H](O)[C@@H](OS(=O)(=O)[O-])[C@@H](O[C@H]1C(=O)[O-])O[C@H]1[C@H](O)[C@@H](NS(=O)(=O)[O-])[C@H](O[C@@H]1COS(=O)(=O)[O-])OC)COS(=O)(=O)[O-],1,0,train
[Si](O[Si](OC)(C)C)(C)(C)C,1,0,train
ClC(Cl)C(F)(F)OC,1,0,train
[Hg](O)CC(OC)CNC(=O)c1ccccc1OCC(=O)[O-],1,0,train
[Hg](Cl)CC(OC)CNC(=O)N,1,0,train
O(C(=O)[C@@H]([C@@H]1[NH2+]CCCC1)c1ccccc1)C,1,0,train
Clc1ccccc1[C@H]([NH+]1CCc2sccc2C1)C(OC)=O,1,0,train
Oc1ccccc1C(OC)=O,1,0,train
O(C(=O)Nc1[nH]c2c(n1)cc(cc2)C(=O)c1ccccc1)C,1,0,train
Fc1cc2c(N(C=C(C(=O)[O-])C2=O)C2CC2)c(OC)c1N1C[C@H]2[C@H]([NH2+]CCC2)C1,1,0,train
O1c2c(C=CC1=O)cc1c(occ1)c2OC,1,0,train
O1[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1n1c2nc(nc(OC)c2nc1)N,1,0,train
Clc1cc(C(=O)NC2CC[NH+](CC2OC)CCCOc2ccc(F)cc2)c(OC)cc1N,1,0,train
s1cccc1C1OC[C@H]2O[C@@H](O[C@H]3[C@@H]4[C@@H]([C@@H](c5c3cc3OCOc3c5)c3cc(OC)c(O)c(OC)c3)C(OC4)=O)[C@H](O)[C@@H](O)[C@@H]2O1,1,0,train
O(C)c1c(OC)cc(cc1OC)C(O[C@@H]1C[C@H]2[C@H](C[C@H]3[NH+](CCc4c5c([nH]c34)cccc5)C2)[C@H](C(OC)=O)[C@H]1OC)=O,1,0,train
O(C)c1c(OC)cc(cc1OC)Cc1cnc(nc1N)N,1,0,train
O1C(CC(OC)=CC1=O)\C=C\C=1C=CCCC=1,0,1,train
O(C)c1cc2c(CC(CC3CC[NH+](CC3)Cc3ccccc3)C2=O)cc1OC,1,0,train
O1CCCC1C(=O)N1CCN(CC1)c1nc(N)c2cc(OC)c(OC)cc2n1,1,0,train
O1c2c(OCC1C(=O)N1CCN(CC1)c1nc(N)c3cc(OC)c(OC)cc3n1)cccc2,1,0,train
Clc1cc(Nc2ncnc3c2cc(OCCC[NH+]2CCOCC2)c(OC)c3)ccc1F,1,0,train
O(C)c1cc(O)c(cc1)C(=O)c1ccccc1,1,0,train
ClC(=C(c1ccc(OC)cc1)c1ccc(OC)cc1)c1ccc(OC)cc1,1,0,train
O(C)c1ccc(O)cc1,1,0,train
Clc1cc(C(=O)NCCc2ccc(S(=O)([O-])=NC(=O)NC3CCCCC3)cc2)c(OC)cc1,1,0,train
O(C)c1ccc(cc1C12CC3CC(C1)CC(C2)C3)-c1cc2c(cc(cc2)C(=O)[O-])cc1,1,0,train
O(C)c1c(OC)cc(cc1OC)\C=C\C(O[C@@H]1C[C@H]2[C@H](C[C@H]3[NH+](CCc4c5c([nH]c34)cc(OC)cc5)C2)[C@H](C(OC)=O)[C@H]1OC)=O,1,0,train
O(C)c1c(OC)cc(cc1OC)C(O[C@@H]1C[C@H]2[C@H](C[C@H]3[NH+](CCc4c5c([nH]c34)cc(OC)cc5)C2)[C@H](C(OC)=O)[C@H]1OC)=O,1,0,train
O(CC(O)COC(=O)N)c1ccccc1OC,1,0,train
O(CC[NH2+]CC(O)COc1c2c3c([nH]c2ccc1)cccc3)c1ccccc1OC,1,0,train
S(=O)(Cc1nccc(OC)c1OC)c1[nH]c2cc(OC(F)F)ccc2n1,1,0,train
S(=O)([O-])(=Nc1ncc(OC)cn1)c1ccc(N)cc1,1,0,train
FC(F)(F)c1ccc(cc1)/C(=N/OCC[NH3+])/CCCCOC,1,0,train
O(CCNC(=O)CN(CCN(CC[NH+](CC(=O)NCCOC)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])C,1,0,train
O(CCO)C,1,0,train
Cl.O(CCOC)c1cc2c(ncnc2Nc2cc(ccc2)C#C)cc1OCCOC,0,1,train
O(CCOC)c1cc2c(ncnc2Nc2cc(ccc2)C#C)cc1OCCOC,1,0,train
S(=O)(=O)(C)c1ccc(cc1)C=1COC(=O)C=1c1ccccc1,1,0,train
Clc1cc(Nc2ncnc3c2cc(cc3)-c2oc(cc2)CNCCS(=O)(=O)C)ccc1OCc1cc(F)ccc1,0,1,train
Clc1cc(Nc2ncnc3c2cc(cc3)-c2oc(cc2)CNCCS(=O)(=O)C)ccc1OCc1cc(F)ccc1,1,0,train
Clc1cc(ccc1)[C@H]1OP(OCC1)(=O)COCCn1c2ncnc(N)c2nc1.S(O)(=O)(=O)C,0,1,train
II,1,0,train
O=N[O-],1,0,train
[As]12O[As](O1)O2,1,0,train
P(O)(=O)([O-])[O-],1,0,train
[AlH2-]([OH2+])O[AlH2-][OH2+],1,0,train
[Si](O)(O)=O,1,0,train
[Ti-2]([OH2+])[OH2+],1,0,train
[Cl+3](O)([O-])([O-])[O-],1,0,train
[Se](=S)=S,1,0,train
O(C(=O)C)[C@]1(CC[C@H]2[C@H]3[C@@H]([C@@H]4C(=C[C@@H](OC(=O)C)CC4)CC3)CC[C@]12C)C#C,1,0,test
[NH3+][C@@H]1CCCC[C@H]1N,1,0,test
O1[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]1n1c2ncnc(N)c2nc1,1,0,test
Clc1cc2c(N(C)C(=O)C(O)N=C2c2ccccc2)cc1,1,0,test
O=C1NC(=O)CCC1N1C(=O)c2c(cccc2)C1=O,1,0,test
O(C1CCCC1)c1cc2CC[C@H]3[C@@H]4CC[C@@](O)(C#C)[C@]4(CC[C@@H]3c2cc1)C,1,0,test
S(=O)([O-])(=NC(=O)NCCCC)c1ccc(cc1)C,1,0,test
Clc1cc(N2CC[NH+](CC2)CCCN2N=C(N(CCOc3ccccc3)C2=O)CC)ccc1,1,0,test
O=C(N[C@@H](CCC(=O)[O-])C(=O)[O-])c1ccc(cc1)C(Cc1nc2c(nc(nc2N)N)nc1)CC#C,1,0,test
[NH+](Cc1c2c(ccc1)cccc2)(C\C=C\C#CC(C)(C)C)C,1,0,test
Clc1ccc(cc1)CC1=NN(C2CCC[NH+](CC2)C)C(=O)c2c1cccc2,1,0,test
O=C1NC(=O)NC1(c1ccccc1)c1ccccc1,1,0,test
Clc1ccc(cc1S(=O)(=O)N)C1(O)NC(=O)c2c1cccc2,1,0,test
o1nc(cc1C)C(=O)NNCc1ccccc1,1,0,test
O1[C@@H](C)[C@H](O)[C@@H]([NH3+])C[C@@H]1O[C@@H]1c2c(C[C@](O)(C1)C(=O)CO)c([O-])c1c(C(=O)c3c(cccc3OC)C1=O)c2[O-],1,0,test
[N+](C)(C)=C1C=CC(C=C1)=C(c1ccc(N(C)C)cc1)c1ccc(N(C)C)cc1,1,0,test
Clc1ccc(cc1)C1S(=O)(=O)CCC(=O)N1C,1,0,test
O=C([O-])CN(CC[NH+](CC(=O)[O-])CC(=O)[O-])CC(=O)[O-],1,0,test
S1CCSC12C[C@H](N(C2)C(=O)[C@@H]([NH2+][C@@H](CCc1ccccc1)C(OCC)=O)C)C(=O)[O-],1,0,test
OC\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,1,0,test
Clc1cc\2c(Sc3c(cccc3)/C/2=C/CC[NH+](C)C)cc1,1,0,test
Clc1cc2N(c3c(Sc2cc1)cccc3)CCCN1CC[NH+](CC1)C,1,0,test
F[C@@]12[C@H]([C@@H]3C[C@@H](C)[C@](O)(C(=O)COC(=O)C(C)(C)C)[C@]3(C[C@@H]1O)C)C[C@H](F)C1=CC(=O)C=C[C@@]12C,1,0,test
S(C(=O)[C@]1(OC(=O)CC)[C@@]2([C@H]([C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C2)C[C@H]1C)C)CF,1,0,test
n1c(nc(nc1N(C)C)N(C)C)N(C)C,1,0,test
O=C1[C@]2(O)[C@H]([C@H]([NH+](C)C)C([O-])=C1C(=O)N)[C@@H](O)[C@H]1C(=C2[O-])C(=O)c2c(cccc2[O-])C1=C,1,0,test
Oc1ccc(cc1CO)C(O)C[NH2+]CCCCCCOCCCCc1ccccc1,1,0,test
s1c2c(cc1)C(c1c(CC2=O)cccc1)=C1CC[NH+](CC1)C,1,0,test
P(=O)([O-])([O-])C(P(=O)([O-])[O-])(O)CC[NH3+],1,0,test
Clc1ccccc1C[NH+]1CCc2sccc2C1,1,0,test
O1[C@@]2(CCC1=O)CC[C@H]1[C@H]3[C@@]4(O[C@@H]4C[C@@]12C)[C@@]1(C(=CC(=O)CC1)C[C@H]3C(OC)=O)C,1,0,test
O=C1N(CCCCC(=O)C)C(=O)N(c2ncn(c12)C)C,1,0,test
O=C(N)N,1,0,test
S(=O)(=O)(N)c1cc(Nc2nc(N(C)c3cc4nn(C)c(c4cc3)C)ccn2)ccc1C,1,0,test
S(=O)(C)C,1,0,test
Fc1c2N(C=C(C(=O)[O-])C(=O)c2cc(F)c1N1CC([NH2+]CC1)C)CC,1,0,test
C1CCC(C)=C(\C=C\C(=C\C=C\C(=C\C=C\C=C(\C=C\C=C(\C=C\C=2C(CCCC=2C)(C)C)/C)/C)\C)\C)C1(C)C,1,0,test
S(=O)(=O)(CCc1cc2c([nH]cc2C[C@@H]2[NH+](CCC2)C)cc1)c1ccccc1,1,0,test
Clc1sc(cc1)C(=O)NC[C@@H]1OC(=O)N(C1)c1ccc(N2CCOCC2=O)cc1,1,0,test
O1[C@@H]2C[C@H](OC)[C@@]3([C@H]([C@H](OC(=O)c4ccccc4)[C@]4(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(OC(C)(C)C)=O)c5ccccc5)C(=C([C@@H](OC)C3=O)C4(C)C)C)[C@]2(OC(=O)C)C1)C,1,0,test
O[C@@H]1C[C@@H](CC[C@H]1C(C)C)C,1,0,test
Clc1cccc(Cl)c1NC1=[NH+]CCN1,1,0,test
O(CC(O)C[NH2+]C(C)C)c1ccc(cc1)CC(=O)N,1,0,test
F[C@@]12[C@H]([C@@H]3CC[C@](O)(C(=O)COC(=O)C)[C@]3(C[C@@H]1O)C)CCC1=CC(=O)CC[C@@]12C,1,0,test
S(=O)(=O)(NC)CCc1cc2c([nH]cc2C2CC[NH+](CC2)C)cc1,1,0,test
S(=O)(=O)(N(CCC)CCC)c1ccc(cc1)C(=O)[O-],1,0,test
[NH3+]CCc1[nH]cnc1,1,0,test
Clc1cc2[NH+]=C(N3CC[NH+](CC3)C)c3c(Nc2cc1)cccc3,1,0,test
O=C1NC(=O)CC1(CC)C,1,0,test
O\1[C@H]2N([C@@H](C(=O)[O-])/C/1=C/CO)C(=O)C2,1,0,test
Clc1cc2NC(NC(=O)c2cc1S(=O)(=O)N)CC,1,0,test
OCc1cc2CCC(Nc2cc1[N+](=O)[O-])C[NH2+]C(C)C,1,0,test
O(CCCCCOc1ccc(cc1)C(=[NH2+])N)c1ccc(cc1)C(=[NH2+])N,1,0,test
O(C)c1cc(C)c(\C=C\C(=C\C=C\C(=C\C(OCC)=O)\C)\C)c(C)c1C,1,0,test
O=C(NO)N,1,0,test
s1cc(nc1C)\C=C(/C)\[C@H]1NC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@@H](O)[C@H](CCC[C@]2(O[C@H]2C1)C)C,1,0,test
Ic1c(C(=O)[O-])c(I)cc(I)c1NC(=O)CCOCCOCCOCCOCCC(=O)Nc1c(I)c(C(=O)[O-])c(I)cc1I,1,0,test
S(=O)(=O)(N)c1cc(ccc1OC)C[C@H]([NH2+]CCOc1ccccc1OCC)C,1,0,test
O=C1C[C@@H](O)[C@H](\C=C\[C@@H](O)CCCCC)[C@H]1CCCCCCC(=O)[O-],1,0,test
O1c2c3c4c(c(O)c2C)c(O)c(NC(=O)/C(=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(=O)C)[C@H](C)[C@@H](OC)\C=C\O[C@]1(C)C3=O)/C)c(\C=N\N1CC[NH+](CC1)C1CCCC1)c4O,1,0,test
O=C/1N[C@@H]([C@@H]2NC(=[NH+][C@@H](O)C2)N)C(=O)NC[C@H](NC(=O)C[C@@H]([NH3+])CCC[NH3+])C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)N\C\1=C/NC(=O)N,1,0,test
S([C@H]1C[C@H]([NH2+]C1)C(=O)N(C)C)C=1[C@@H]([C@H]2N(C=1C(=O)[O-])C(=O)[C@@H]2[C@H](O)C)C,1,0,test
Clc1cc2c(cc1)C(c1ncccc1CC2)=C1CC[NH2+]CC1,1,0,test
O=C1c2c(cccc2)C(=O)C(C)=C1C\C=C(\CCC[C@@H](CCC[C@@H](CCCC(C)C)C)C)/C,1,0,test
S(C[C@H](NC(=O)c1cccc(O)c1C)[C@H](O)C[NH+]1C[C@@H]2[C@H](C[C@H]1C(=O)NC(C)(C)C)CCCC2)c1ccccc1,1,0,test
O(C)c1ccc(OC)cc1C(O)CNC(=O)C[NH3+],1,0,test
[S+]12C(C3N(Cc4ccccc4)C(=O)N(C3C1)Cc1ccccc1)CCC2,1,0,test
FC1(F)[C@H](O)[C@H](O[C@H]1N1C=CC(=NC1=O)N)CO,1,1,test
O=C1N(c2c(CC[C@@H]1[NH2+][C@@H](CCc1ccccc1)C(OCC)=O)cccc2)CC(=O)[O-],1,0,test
F[C@@]12[C@H]([C@@H]3C[C@H]4OC5(O[C@@]4(C(=O)COC(=O)C)[C@]3(C[C@@H]1O)C)CCCC5)CCC1=CC(=O)C=C[C@@]12C,1,0,test
O(CC(O)CO)c1ccccc1OC,1,0,test
S1(=O)(=O)[C@H]2N([C@@H](C(=O)[O-])[C@@]1(Cn1nncc1)C)C(=O)C2,1,0,test
O(C(=O)C(CO)c1ccccc1)C1C[C@@H]2[NH+]([C@H](C1)CC2)C,1,0,test
O1[C@@H](C)[C@@H](O)[C@@H]([NH3+])C[C@@H]1O[C@@H]1c2c(C[C@](O)(C1)C(=O)C)c([O-])c1c(C(=O)c3c(cccc3)C1=O)c2[O-],1,0,test
[NH2+]1CCCNCC[NH+](CCCNCC1)Cc1ccc(cc1)C[NH+]1CCCNCC[NH2+]CCCNCC1,1,0,test
S(Cc1oc(cc1)C[NH+](C)C)CCN/C(/[NH2+]C)=C/[N+](=O)[O-],1,0,test
Fc1ccc(cc1)C1(OCc2c1ccc(c2)C#N)CCC[NH+](C)C,1,0,test
O(C)c1ccc(cc1)CN(CC[N+](CCCCCCCCCCCCCCCC)(C)C)c1ncccn1,1,0,test
O(C)c1ccc(cc1)C1C(=O)c2c(cccc2)C1=O,1,0,test
Clc1cc(Cl)ccc1C(OCc1ccc(Cl)cc1)Cn1ccnc1,1,0,test
O(C)c1cc2[C@]34[C@@H]([C@@H]([NH+](CC3)C)Cc2cc1)CCCC4,1,0,test
Ic1c(C(=O)NCC(O)CO)c(I)c(N(C(=O)C)CC(O)CN(C(=O)C)c2c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c2I)c(I)c1C(=O)NCC(O)CO,1,0,test
S(P(OCC)(OCC)=O)CC[N+](C)(C)C,1,0,test
Clc1cc2NC(N(S(=O)(=O)c2cc1S(=O)(=O)N)C)CSCC(F)(F)F,1,0,test
S(=O)(=O)(N[C@@H](Cc1ccc(OCCCCC2CC[NH2+]CC2)cc1)C(=O)[O-])CCCC,1,0,test
[NH3+]C(Cc1ccccc1)C,1,0,test
O[C@H]1[C@H](O)[C@@H](O)C[NH+](CCCC)[C@@H]1CO,1,0,test
O[C@H]1C[C@H](O)C\C(=C\C=C/2\[C@@H]3CC[C@H]([C@@H](\C=C\[C@@H](O)C4CC4)C)[C@]3(CCC\2)C)\C1=C,1,0,test
S1CCN2C[C@@H]([NH+]=C12)c1ccccc1,1,0,test
O1[C@H]2[C@@]13CC[C@H]1[C@@H]4CC[C@H](O)[C@]4(CC[C@@H]1[C@]3(CC(C#N)=C2O)C)C,1,0,test
O1C[C@H]2[C@@H]([C@@H](c3c(cc4OCOc4c3)[C@@H]2O)c2cc(OC)c(OC)c(OC)c2)C1=O,1,0,test
O[C@@H]1CC(C[C@@H](O)C1)=C\C=C/1\[C@@H]2CC[C@H]([C@@H](\C=C\[C@@H](C(O)(C)C)C)C)[C@]2(CCC\1)C,1,0,test
Oc1ccc(NC(=O)C)cc1,1,0,test
S(=O)(=O)(CC(O)(C(=O)Nc1cc(C(F)(F)F)c(cc1)C#N)C)c1ccc(F)cc1,1,0,test
S(=O)(Cc1nccc(OCC(F)(F)F)c1C)c1[nH]c2c(n1)cccc2,1,0,test
S(c1n(cnc1[N+](=O)[O-])C)c1ncnc2nc[nH]c12,1,0,test
Clc1ccc(cc1)C1CCC(CC1)C1=C([O-])C(=O)c2c(cccc2)C1=O,1,0,test
O(C(=O)C(C1[NH2+]CCCC1)c1ccccc1)C,1,0,test
O=C1C=2[NH+]3C[C@@H]4N[C@@H]4[C@]3(OC)[C@@H](C=2C(=O)C([NH3+])=C1C)COC(=O)N,1,0,test
O(CC[NH+](C)C)c1ccc(cc1)\C(=C(\CC)/c1ccccc1)\c1ccccc1,1,0,test
O=C([O-])\C=C(/C=C/C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)\C,1,0,test
Ic1ccc(cc1)CC([NH2+]C(C)C)C,1,0,test
O([C@@H](C(OC)(c1ccccc1)c1ccccc1)C(=O)[O-])c1nc(cc(n1)C)C,1,0,test
Oc1cc(cc(O)c1)C(O)C[NH2+]C(C)C,1,0,test
Ic1c(C(=O)N[C@@H]2[C@@H](O)[C@H](O)[C@H](OC2O)CO)c(I)c(NC(=O)C)c(I)c1N(C(=O)C)C,1,0,test
O=C(c1ccccc1)c1n2c(cc1)C(CC2)C(=O)[O-],1,0,test
Ic1cc(ccc1)C[NH+]=C(N)N,1,0,test
S1[C@H]2N(C(C(=O)[O-])=C(C1)CSc1nnnn1C)C(=O)[C@H]2NC(=O)[C@H](O)c1ccccc1,1,0,test
P(OCN1C(=O)C(NC1=O)(c1ccccc1)c1ccccc1)(=O)([O-])[O-],1,0,test
SCCC(=O)N1CCc2c([nH]c3c2cccc3)C1,1,0,test
O(C(=O)C=1C(C(C(OCCOC)=O)=C(NC=1C)C)c1cc([N+](=O)[O-])ccc1)C(C)C,1,0,test
[NH2+]1CCNCC1,1,0,test
O=C(N)C(CC[N+](C(C)C)(C(C)C)C)(c1ccccc1)c1ccccc1,1,0,test
Ic1c(C(=O)NCC(O)CO)c(I)c(N(C(=O)C)CC(O)CO)c(I)c1C(=O)NCC(O)CO,1,0,test
Clc1ccc(NC(=[NH2+])NC(=[NH2+])NCCCCCCNC(=[NH2+])NC(=[NH2+])Nc2ccc(Cl)cc2)cc1,1,0,test
S1c2c(N(c3c1cccc3)C[C@@H](C[NH+](C)C)C)cc(OC)cc2,1,0,test
O=C([O-])c1cccnc1,1,0,test
O1[C@H]2[C@H](O[C@@H]3O[C@@H](CC(=O)[C@]13O)C)[C@@H](O)[C@H]([NH2+]C)[C@H](O)[C@@H]2[NH2+]C,1,0,test
FC(F)(F)c1cc(OC[C@H](O)\C=C\[C@@H]2[C@@H](C\C=C/CCCC(OC(C)C)=O)[C@@H](O)C[C@H]2O)ccc1,1,0,test
