,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles,cano_smiles
2063,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,TOX26452,FC(F)(F)c1c(NC(=O)[C@@H]2[C@]3(C)[C@H]([C@H]4[C@@H]([C@]5(C)[C@H](NC(=O)C=C5)CC4)CC3)CC2)cc(C(F)(F)F)cc1,C[C@]12CC[C@H]3[C@@H](CC[C@H]4NC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2C(=O)Nc1cc(C(F)(F)F)ccc1C(F)(F)F
2064,0.0,,,0.0,0.0,0.0,,,0.0,,1.0,,TOX26453,Clc1c(-n2c(c(C)c(C(=O)NN3CCCCC3)n2)-c2ccc(Cl)cc2)ccc(Cl)c1,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
2065,,,,,,,,,,0.0,,,TOX26458,ClCCN(C(=O)Oc1cc2c([C@@H]3[C@H]([C@H]4[C@@](C)([C@@H](O)CC4)CC3)CC2)cc1)CCCl,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
2066,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26459,O=C(O)CCc1ccc(OC(=O)C2CCC(CN)CC2)cc1,NCC1CCC(C(=O)Oc2ccc(CCC(=O)O)cc2)CC1
2067,,,,,,,,0.0,,0.0,,,TOX26988,SCC(N)C(=O)O,NC(CS)C(=O)O
2068,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26989,O=C(O)[C@H](N)Cc1c2c([nH]c1)cccc2,N[C@H](Cc1c[nH]c2ccccc12)C(=O)O
2069,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,TOX22297,S=P(OCC)(OCC)Oc1nc(N(CC)CC)nc(C)c1,CCOP(=S)(OCC)Oc1cc(C)nc(N(CC)CC)n1
2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24365,O=C(NC(C)(C)C)N,CC(C)(C)NC(N)=O
2071,0.0,,0.0,1.0,,0.0,,1.0,0.0,0.0,0.0,,TOX6900,[N+](CCCCCCCCCCCC)(C)(C)C,CCCCCCCCCCCC[N+](C)(C)C
2072,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,TOX22299,Oc1ccc(C(C)C)cc1,CC(C)c1ccc(O)cc1
2073,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,TOX7494,Nc1c(N)cccc1C,Cc1cccc(N)c1N
2075,0.0,,0.0,,,0.0,,1.0,0.0,,1.0,,TOX21289,[N+](CCCCCCCCCCCCCC)(C)(C)C,CCCCCCCCCCCCCC[N+](C)(C)C
2076,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7498,O=C=NC(C)(C)c1cc(C(N=C=O)(C)C)ccc1,CC(C)(N=C=O)c1cccc(C(C)(C)N=C=O)c1
2077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24493,[Si](OCC)(OCC)(OCC)CCCNC(=O)N,CCO[Si](CCCNC(N)=O)(OCC)OCC
2078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24490,S(=O)(=O)(N)c1c(C(=O)OC)scc1,COC(=O)c1sccc1S(N)(=O)=O
2079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24491,O=C(N)CN1C(=O)CCC1,NC(=O)CN1CCCC1=O
2080,0.0,0.0,,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,0.0,TOX17728,O=C(c1c(O)c(O)c(O)cc1)c1ccccc1,O=C(c1ccccc1)c1ccc(O)c(O)c1O
2081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX27581,O=C(OCCCCC)CCCCC,CCCCCOC(=O)CCCCC
2082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1238,Oc1cc(O)ccc1,Oc1cccc(O)c1
2083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27582,O=C(OCCCCCC)CC,CCCCCCOC(=O)CC
2084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27585,O=C(OCC/C=C\CC)C(C)C,CC/C=C\CCOC(=O)C(C)C
2085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27584,O=C(OCCc1ccccc1)CCCCC,CCCCCC(=O)OCCc1ccccc1
2086,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27587,OCCCCC/C=C\CC,CC/C=C\CCCCCO
2087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX27589,O=C1OC(CCCCC)=CC=C1,CCCCCc1cccc(=O)o1
2088,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,TOX1233,Ic1c([O-])c(I)cc2C(c3c(C(=O)[O-])cccc3)=C3C(=C(I)C(=O)C(I)=C3)Oc12,O=C([O-])c1ccccc1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c([O-])c(I)cc12
2089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1231,S(=O)(=O)([O-])c1c(O)c(N=Nc2c(C)cc(C)c(C)c2)c2c(c1)cc(S(=O)(=O)[O-])cc2,Cc1cc(C)c(N=Nc2c(O)c(S(=O)(=O)[O-])cc3cc(S(=O)(=O)[O-])ccc23)cc1C
2090,0.0,0.0,1.0,1.0,,1.0,,0.0,0.0,0.0,1.0,0.0,TOX1237,O=C(OC)[C@@H]1[C@@H](OC)[C@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)C[C@H]2[C@@H]1C[C@H]1N(C2)CCc2c3c([nH]c12)cc(OC)cc3,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC
2091,0.0,0.0,1.0,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,TOX4602,O(C)c1c(OC)ccc2c1c[n+]1c(-c3c(cc4OCOc4c3)CC1)c2,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2
2092,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,TOX1235,S(=O)(=O)([O-])c1c(-c2c3c([o+]c4c2cc(C)c(N(CC)CC)c4)cc(N(CC)CC)c(C)c3)ccc(S(=O)(=O)[O-])c1,CCN(CC)c1cc2[o+]c3cc(N(CC)CC)c(C)cc3c(-c3ccc(S(=O)(=O)[O-])cc3S(=O)(=O)[O-])c2cc1C
2093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX24498,[N+](CC)(CC)(CC)C,CC[N+](C)(CC)CC
2094,0.0,0.0,0.0,0.0,1.0,,,0.0,1.0,0.0,,1.0,TOX28492,Brc1c(C(=O)NS(=O)(=O)/C=C/c2sccc2)ccc(F)c1,O=C(NS(=O)(=O)/C=C/c1cccs1)c1ccc(F)cc1Br
2095,0.0,0.0,,,,,,,,,,1.0,TOX28493,Brc1c(N2C(=O)N(C)c3nc(Nc4cc5OCC(CO)Oc5cc4)ncc3C2)cccc1,CN1C(=O)N(c2ccccc2Br)Cc2cnc(Nc3ccc4c(c3)OCC(CO)O4)nc21
2096,0.0,0.0,0.0,,,0.0,,,1.0,0.0,,1.0,TOX28490,Clc1c(C(=O)N=S(=O)([O-])/C=C/c2ccccc2)ccc(F)c1,O=C(N=S(=O)([O-])/C=C/c1ccccc1)c1ccc(F)cc1Cl
2097,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,TOX28496,S(=O)(=O)(Cc1ccccc1)c1c(N2CCC(c3ccccc3)CC2)cc(N(CCN(C)C)CC)c(C(=O)N(CC)CC)c1,CCN(CC)C(=O)c1cc(S(=O)(=O)Cc2ccccc2)c(N2CCC(c3ccccc3)CC2)cc1N(CC)CCN(C)C
2098,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX28494,Clc1c(S(=O)(=O)C)ccc([C@H](C(=O)Nc2nccnc2)C[C@@H]2CC(=O)CC2)c1,CS(=O)(=O)c1ccc([C@@H](C[C@H]2CCC(=O)C2)C(=O)Nc2cnccn2)cc1Cl
2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28495,O=C(N1CCC(C)(N2CCC3([C@@H](CCCC)CN(CC4CCOCC4)C(=O)O3)CC2)CC1)c1c(C)ncnc1C,CCCC[C@H]1CN(CC2CCOCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)ncnc3C)CC1)CC2
2100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX21987,ClCC1C(Cl)C(=O)N(c2cc(C(F)(F)F)ccc2)C1,O=C1C(Cl)C(CCl)CN1c1cccc(C(F)(F)F)c1
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1097,O=C(N)C=1C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@](O)(C)[C@H]3[C@H](O)[C@H]2[C@H](N(C)C)C=1O,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12
2102,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1094,O(c1ccc(N)cc1)c1ccc(N)cc1,Nc1ccc(Oc2ccc(N)cc2)cc1
2103,0.0,,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,0.0,TOX21983,Clc1c(Oc2cc(C(=O)OCC(=O)OCC)c([N+](=O)[O-])cc2)ccc(C(F)(F)F)c1,CCOC(=O)COC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-]
2104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX1093,O(CC(O)CNC(C)C)c1c(OCC=C)cccc1,C=CCOc1ccccc1OCC(O)CNC(C)C
2106,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX20583,S(C[C@H]1CN(CCC)[C@H]2[C@@H](c3c4c([nH]cc4C2)ccc3)C1)C,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21
2107,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,TOX26133,Clc1sc2C(=O)C(C(=O)Nc3ncccc3)N(C)S(=O)(=O)c2c1,CN1C(C(=O)Nc2ccccn2)C(=O)c2sc(Cl)cc2S1(=O)=O
2108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24359,O=C1OCCCCCCCCCCCCCC1,O=C1CCCCCCCCCCCCCCO1
2109,0.0,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28678,S=C1N2C(c3cc(OC)c(OC)cc3)NC(=S)N2C(c2cc(OC)c(OC)cc2)N1,COc1ccc(C2NC(=S)N3C(c4ccc(OC)c(OC)c4)NC(=S)N23)cc1OC
2110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28679,[N+](CCCCCC[N+](C)(C)C1c2c(-c3c1cccc3)cccc2)(C)(C)C1c2c(-c3c1cccc3)cccc2,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21
2111,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX24355,N(Cc1ccccc1)Cc1ccccc1,c1ccc(CNCc2ccccc2)cc1
2112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28677,O(C)c1c(OC)cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2c1,COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC
2113,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,TOX28674,N(=C(\NCc1ccccc1)/NC)\C,C/N=C(/NC)NCc1ccccc1
2114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24356,OCCNCc1ccccc1,OCCNCc1ccccc1
2115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,TOX28672,Clc1sc(S(=O)(=O)Nc2c(C(=O)Nc3ccc(S(=O)(=O)N4CCOCC4)cc3)cc(Cl)cc2)cc1,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)s1
2116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28673,Clc1c([C@@]2(NC)C(=O)CCCC2)cccc1,CN[C@@]1(c2ccccc2Cl)CCCCC1=O
2117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,TOX28670,ClCCN(CCCl)CCCl,ClCCN(CCCl)CCCl
2118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24352,O=C(OC)Cc1ccccc1,COC(=O)Cc1ccccc1
2120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,TOX26646,S(CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N/OC)/c3nc(N)sc3)[C@H]2SC1)c1n(C)nnn1,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1
2125,,,,,,,,0.0,,0.0,,,TOX26641,S(S/C(=C(\N(C=O)Cc1c(N)nc(C)nc1)/C)/CCOC(=O)C(C)C)/C(=C(\N(C=O)Cc1c(N)nc(C)nc1)/C)/CCOC(=O)C(C)C,C/C(=C(\CCOC(=O)C(C)C)SS/C(CCOC(=O)C(C)C)=C(/C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N
2128,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX26136,Ic1c(O)c2ncccc2c(S(=O)(=O)O)c1,O=S(=O)(O)c1cc(I)c(O)c2ncccc12
2129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX29346,O/C(=N\C(CO)CCCCCCCCCCCCCC)/CCCCCCCCCCCCCC,CCCCCCCCCCCCCC/C(O)=N/C(CO)CCCCCCCCCCCCCC
2130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX2762,S(CC1=C(C(=O)O)N2C(=O)[C@@](OC)(NC(=O)C3S/C(=C(/C(=O)O)\C(=O)N)/S3)[C@H]2SC1)c1n(C)nnn1,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21
2132,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,TOX3490,CN1CC/C(=C\2/c3c(scc3)CCc3c/2cccc3)/CC1,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1
2133,0.0,,,1.0,,0.0,,,0.0,,1.0,1.0,TOX3492,O=C([C@@H](O)[C@H](O)C)[C@@H](OC)C1[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](O[C@@H]4O[C@H](C)[C@@H](O)[C@](O)(C)C4)C3)C2)C(=O)c2c(O)c3c(O)c(C)c(O[C@@H]4O[C@H](C)[C@H](O)[C@H](O[C@@H]5O[C@H](C)[C@@H](O)[C@H](O)C5)C4)cc3cc2C1,CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)C1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1
2134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3495,O/N=C/c1[n+](C)cccc1,C[n+]1ccccc1/C=N/O
2135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24227,N(CCC)[C@@H]1Cc2sc(N)nc2CC1,CCCN[C@H]1CCc2nc(N)sc2C1
2136,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3497,O=C(O)C(C)c1cc2c(Oc3ncccc3C2)cc1,CC(C(=O)O)c1ccc2c(c1)Cc1cccnc1O2
2137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX6472,ClC(=O)CCl,O=C(Cl)CCl
2138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2544,S(=O)(=O)(N)c1sc(NC(=O)C)nn1,CC(=O)Nc1nnc(S(N)(=O)=O)s1
2139,,,,,,,,0.0,,0.0,,,TOX2546,O=C(NO)C,CC(=O)NO
2140,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,TOX2541,O=[N+]([O-])c1ccc(C(CC(=O)C)C=2C(=O)Oc3c(C=2O)cccc3)cc1,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O
2141,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,TOX2540,Clc1ccc(C(=O)n2c(C)c(CC(=O)OCC(=O)O)c3c2ccc(OC)c3)cc1,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
2142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2543,O=C(Nc1ccccc1)C,CC(=O)Nc1ccccc1
2143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,TOX24346,[Co+](C#N)N/1[C@]2(C)[C@](CC(=O)N)(C)[C@H](CCC(=O)N)\C\1=C(/C)\C=1[C@](CC(=O)N)(C)[C@H](CCC(=O)N)/C(/N=1)=C\C=1C(C)(C)[C@H](CCC(=O)N)/C(=C(\C)/C=3[C@@](CCC(=O)NC[C@H](OP(=O)(O[C@H]4[C@@H](O)[C@@H](n5c6c(nc5)cc(C)c(C)c6)O[C@@H]4CO)[O-])C)(C)[C@@H](CC(=O)N)[C@H]2N=3)/N=1,C/C1=C2/N=C(/C=C3/N=C(/C(C)=C4/[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@](C)([C@@H]5N=C1[C@](C)(CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@@H]1[C@@H](CO)O[C@H](n6cnc7cc(C)c(C)cc76)[C@@H]1O)[C@H]5CC(N)=O)N4[Co+]C#N)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]2CCC(N)=O
2144,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX5269,Oc1cc(NCC)c(C)cc1,CCNc1cc(O)ccc1C
2145,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,TOX621,Clc1ccc(C(C(=O)OC(C#N)c2cc(Oc3ccccc3)ccc2)C(C)C)cc1,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1
2146,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX620,S=P(OC)(OC)Oc1cc(C)c(SC)cc1,COP(=S)(OC)Oc1ccc(SC)c(C)c1
2148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX625,O=C(NC(C)(C)C)[C@@H]1[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)[C@H](NC(=O)C=C4)CC3)CC2)CC1,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C
2150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX627,Fc1c(C(O)(Cn2ncnc2)Cn2ncnc2)ccc(F)c1,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F
2151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3054,FC(F)(F)COc1c(C(=O)NCC2NCCCC2)cc(OCC(F)(F)F)cc1,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F
2152,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,TOX629,FC(F)(F)C(=O)Nc1cc2c(-c3c(cccc3)C2)cc1,O=C(Nc1ccc2c(c1)Cc1ccccc1-2)C(F)(F)F
2153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX628,FC(F)(F)c1cc(NC(=O)N(C)C)ccc1,CN(C)C(=O)Nc1cccc(C(F)(F)F)c1
2154,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,TOX12578,S(N(C(O/N=C(\SC)/C)=O)C)N(C(O/N=C(\SC)/C)=O)C,CS/C(C)=N\OC(=O)N(C)SN(C)C(=O)O/N=C(/C)SC
2155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX12579,Clc1c(Cl)cc(Cl)c(OCC(=O)OCCOCCCC)n1,CCCCOCCOC(=O)COc1nc(Cl)c(Cl)cc1Cl
2156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX12577,Cl/C(/C(F)(F)F)=C/C1C(C)(C)C1C(=O)OCc1c(F)c(F)c(C)c(F)c1F,Cc1c(F)c(F)c(COC(=O)C2C(/C=C(/Cl)C(F)(F)F)C2(C)C)c(F)c1F
2157,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,TOX12572,O=C(O[C@H]1C(C)=C(CC#C)C(=O)C1)[C@H]1[C@H](/C=C(\C)/C)C1(C)C,C#CCC1=C(C)[C@H](OC(=O)[C@H]2[C@H](C=C(C)C)C2(C)C)CC1=O
2158,0.0,,0.0,1.0,,,,1.0,0.0,0.0,1.0,,TOX12573,ClC=1C(=O)N(C(C)(C)C)N=CC=1SCc1ccc(C(C)(C)C)cc1,CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1
2159,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,TOX6519,O=C(OCC(CCCC)CC)c1c(C(=O)OCCCC)cccc1,CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC
2160,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,1.0,TOX25409,Clc1c(C)c(Nc2c(C(=O)O)cccc2)ccc1,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O
2161,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,TOX6512,O=C(OCCCCCCCCCC)c1c(C(=O)OCCCCCCCCCC)cccc1,CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCC
2162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6513,O=C1NC(=O)C2C1CC=CC2,O=C1NC(=O)C2CC=CCC12
2163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX25405,O=C(N)C=1C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@H](C)[C@H]3[C@H](O)[C@H]2[C@H](N(C)C)C=1O,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21
2164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6516,O=C1OC(=O)C2C1CC=CC2,O=C1OC(=O)C2CC=CCC12
2165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6514,O=C1NC(=O)c2c1cccc2,O=C1NC(=O)c2ccccc21
2166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6515,O=C1OC(=O)C2C1CCCC2,O=C1OC(=O)C2CCCCC12
2167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX14669,O=C(OCN1C(=O)N(CC#C)CC1=O)[C@@H]1[C@@H](/C=C(\C)/C)C1(C)C,C#CCN1CC(=O)N(COC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)C1=O
2168,0.0,,1.0,1.0,,0.0,0.0,,0.0,1.0,,1.0,TOX4151,Clc1c(C(OCC=C)Cn2cncc2)ccc(Cl)c1,C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl
2169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX14664,O=C(O)c1c(C2=NC(C(C)C)(C)C(=O)N2)ncc(COC)c1,COCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1
2170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX14665,O=C(O)c1c(C2=NC(C(C)C)(C)C(=O)N2)nccc1,CC(C)C1(C)N=C(c2ncccc2C(=O)O)NC1=O
2171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX199,BrCC,CCBr
2172,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX198,BrC(Cl)Cl,ClC(Cl)Br
2173,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,TOX193,O=[N+]([O-])c1c(NCCO)ccc(N(CCO)CCO)c1,O=[N+]([O-])c1cc(N(CCO)CCO)ccc1NCCO
2174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX190,S(=O)(=O)([O-])c1cc2C(=O)/C(=C\3/C(=O)c4c(N/3)ccc(S(=O)(=O)[O-])c4)/Nc2cc1,O=C1/C(=C2\Nc3ccc(S(=O)(=O)[O-])cc3C2=O)Nc2ccc(S(=O)(=O)[O-])cc21
