,CMPD_CHEMBLID,exp,smiles,cano_smiles
807,CHEMBL1951081,2.8199999,S(=O)(=O)(N1C(C)CCc2c1cccc2)c1c(OC)cc(OC)c(NC(=O)CSc2ccncc2)c1,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)CSc1ccncc1
808,CHEMBL1538857,2.3,N#CCCn1c(Nc2ccccc2)cc(C)n1,Cc1cc(Nc2ccccc2)n(CCC#N)n1
809,CHEMBL1289926,3.8,S(c1c(C(=O)NC)cccc1)c1cc2[nH]nc(/C=C/c3ncccc3)c2cc1,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1
810,CHEMBL2094541,1.4,ClC=1C(=O)N(c2nc(OC)cc(OC)n2)N=CC=1Cl,COc1cc(OC)nc(-n2ncc(Cl)c(Cl)c2=O)n1
811,CHEMBL420857,2.8599999,S(=O)(=O)(CCNCCc1c2sc(O)nc2c(O)cc1)CCCOCCc1oc2c(c1)cccc2,O=S(=O)(CCCOCCc1cc2ccccc2o1)CCNCCc1ccc(O)c2nc(O)sc12
812,CHEMBL1934420,0.80000001,S(=O)(=O)(Nc1n(C2CCN(C)CC2)nc(C)c1C(=O)N[C@H](C(C)(C)C)C)c1ccc(C)cc1,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCN(C)CC2)cc1
813,CHEMBL2035035,1.7,NC1(c2ccc(C3=C(c4ccccc4)C=Cn4ncnc34)cc2)CCC1,NC1(c2ccc(-c3c(-c4ccccc4)ccn4ncnc34)cc2)CCC1
814,CHEMBL128506,1.71,O=C(N1CCN(C)CC1)c1n(C)c2c(c1)cccc2,CN1CCN(C(=O)c2cc3ccccc3n2C)CC1
815,CHEMBL430854,2.5999999,Clc1ccc(Nc2nc(Nc3ccc(OCC(O)CN(C)C)cc3)ncc2)cc1,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3ccc(Cl)cc3)n2)cc1
816,CHEMBL219861,2.1400001,O=C(N1OC[C@@H](O)C1)c1c(Cc2c3c(ncc2)cccc3)sc2N(CC(C)C)C(=O)N(C)C(=O)c12,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3C[C@H](O)CO3)c(Cc3ccnc4ccccc34)sc21
817,CHEMBL1809200,3.5,Clc1c(-c2n3c(C(OC)=CC=C3)nc2)nc(Nc2c(OC)cc(N3CCN(C(=O)C)CC3)cc2)nc1,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3c(OC)cccn23)n1
818,CHEMBL2177614,0.58999997,S(CCC)c1n(-c2ccc(C(=O)O)cc2)ncc1C(=O)N(C)C1CCCCC1,CCCSc1c(C(=O)N(C)C2CCCCC2)cnn1-c1ccc(C(=O)O)cc1
819,CHEMBL1312643,1.34,S(=O)(=O)(Cc1nc(-c2ncccc2)nc(N2CCOCC2)c1)c1ccccc1,O=S(=O)(Cc1cc(N2CCOCC2)nc(-c2ccccn2)n1)c1ccccc1
820,CHEMBL73151,2.73,O=C(N(CC)CC)N[C@@H]1CN(C)[C@H]2[C@@H](c3c4c([nH]cc4C2)ccc3)C1,CCN(CC)C(=O)N[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
821,CHEMBL607,1.4,O=C(OCC)C1(c2ccccc2)CCN(C)CC1,CCOC(=O)C1(c2ccccc2)CCN(C)CC1
822,CHEMBL2164850,3.4400001000000002,O=C(NC=1C(=O)NC=C(c2ccncc2)C=1)[C@@H](NC1(c2ncccc2)CC1)Cc1ccccc1,O=C(Nc1cc(-c2ccncc2)c[nH]c1=O)[C@H](Cc1ccccc1)NC1(c2ccccn2)CC1
823,CHEMBL456985,2.23,Clc1c(Nc2n[nH]c(C3CC3)c2)nc(N[C@@H](CC(=O)NC)c2ccc(F)cc2)nc1,CNC(=O)C[C@H](Nc1ncc(Cl)c(Nc2cc(C3CC3)[nH]n2)n1)c1ccc(F)cc1
824,CHEMBL1224140,2.0799999,O=C(N)c1cc(OC2C[C@@H]3N(Cc4ccccc4)[C@H](C2)CC3)cc(C)c1,Cc1cc(OC2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)cc(C(N)=O)c1
825,CHEMBL69863,2.1099999,Oc1c(O)ccc(/C=C/c2cc(O)cc(O)c2)c1,Oc1cc(O)cc(/C=C/c2ccc(O)c(O)c2)c1
827,CHEMBL1241590,0.44,ClC(Cl)C(=O)N[C@@H]([C@H](O)c1ccc(S(=O)(=O)C)cc1)CF,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1
828,CHEMBL2335876,2.78,O=C(NCCOC)c1c(C)cc(Nc2nc3c(cc(-c4ccncc4)cc3)cn2)cc1,COCCNC(=O)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1C
829,CHEMBL2163583,2.99,O=C(NC1(C#N)CC1)[C@H]1[C@H](C(=O)N2Cc3c4c(c(C)ccc4)[nH]c3CC2)CCCC1,Cc1cccc2c3c([nH]c12)CCN(C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1)C3
830,CHEMBL533154,1.39,O=C(Nc1cc2c(N)cc(C)nc2cc1)CCC(=O)Nc1cc2c(N)cc(C)nc2cc1,Cc1cc(N)c2cc(NC(=O)CCC(=O)Nc3ccc4nc(C)cc(N)c4c3)ccc2n1
831,CHEMBL211631,0.49000001,O=C(O)Cn1c(C)c(-c2c3c(c(OC)ccc3)ncc2)c2c1ccc(C)c2,COc1cccc2c(-c3c(C)n(CC(=O)O)c4ccc(C)cc34)ccnc12
832,CHEMBL1535,0.76999998,Clc1cc2nccc(NC(CCCN(CCO)CC)C)c2cc1,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12
833,CHEMBL468297,3.1500001,N(C1=Nn2c(-c3ccccc3)nnc2C=C1)C1CC1,c1ccc(-c2nnc3ccc(NC4CC4)nn23)cc1
834,CHEMBL2325732,2.4000001,Clc1ccc(C(NC(=O)C2(N)CCN(c3ncnc4[nH]ccc34)CC2)CNC(=O)C)cc1,CC(=O)NCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1
835,CHEMBL1809191,2.8199999,O=C(C)N1CCN(c2ccc(Nc3nc(-c4n5c(nc4)C=CC=C5)ccn3)cc2)CC1,CC(=O)N1CCN(c2ccc(Nc3nccc(-c4cnc5ccccn45)n3)cc2)CC1
836,CHEMBL2207660,3.6600001000000004,Clc1c(C)c(Cl)ccc1OC1CCN(C[C@H](O)CNC(=O)c2c(C(F)(F)F)n[nH]c2)CC1,Cc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]nc3C(F)(F)F)CC2)c1Cl
837,CHEMBL2035034,1.7,NC1(c2ccc(C3=C(c4ccccc4)N=Cc4n3ccn4)cc2)CCC1,NC1(c2ccc(-c3c(-c4ccccc4)ncc4nccn34)cc2)CCC1
838,CHEMBL460,1.54,O=C1C(CN2CCOCC2)CCc2[nH]c(C)c(CC)c12,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2
839,CHEMBL2035031,1.7,NC1(c2ccc(-c3c(-c4ccccc4)c4ncccc4cn3)cc2)CCC1,NC1(c2ccc(-c3ncc4cccnc4c3-c3ccccc3)cc2)CCC1
840,CHEMBL2362258,1.3099999,O=[N+]([O-])c1oc(/C=N/O)cc1,O=[N+]([O-])c1ccc(/C=N/O)o1
841,CHEMBL71917,3.5,Fc1c(CN2c3sc(c(CN(Cc4ccccc4)C)c3C(=O)C(C(=O)OC(C)C)=C2)-c2ccc(NC(=O)C(C)C)cc2)c(F)ccc1,CC(C)OC(=O)c1cn(Cc2c(F)cccc2F)c2sc(-c3ccc(NC(=O)C(C)C)cc3)c(CN(C)Cc3ccccc3)c2c1=O
842,CHEMBL1458496,2.98,Clc1c(Cl)cccc1C(=O)N1CCN(c2ncccc2)CC1,O=C(c1cccc(Cl)c1Cl)N1CCN(c2ccccn2)CC1
843,CHEMBL2062581,2.6500001,O=C(Nc1cc2c(C3=Nc4c(C#N)cnn4C(NC4CC4)=C3)c[nH]c2cc1)C,CC(=O)Nc1ccc2[nH]cc(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1
844,CHEMBL1541257,2.3299999,c1(-c2cc3OCCOc3cc2)n2c(nc1)CCC2,c1cc2c(cc1-c1cnc3n1CCC3)OCCO2
845,CHEMBL505521,1.85,N(C)C=1C(c2sccc2)N=C(c2occc2)c2c(nccc2)N=1,CNC1=Nc2ncccc2C(c2ccco2)=NC1c1cccs1
846,CHEMBL1955881,3.3,FC(F)(F)c1c(-c2ccc(-c3c(C#N)c(O)c4c(n3)ccnc4)cc2)cccc1,N#Cc1c(-c2ccc(-c3ccccc3C(F)(F)F)cc2)nc2ccncc2c1O
847,CHEMBL369684,1.26,[Si](C#Cc1nnn(C[C@@H]2OC(=O)N(c3cc(F)c(C4=CCS(=O)(=O)CC4)cc3)C2)c1)(C)(C)C,C[Si](C)(C)C#Cc1cn(C[C@H]2CN(c3ccc(C4=CCS(=O)(=O)CC4)c(F)c3)C(=O)O2)nn1
848,CHEMBL2335912,3.46,O=C(N[C@H](C)c1ccc(Nc2nc3c(C)cc(-c4ccncc4)cc3cn2)cc1)C,CC(=O)N[C@H](C)c1ccc(Nc2ncc3cc(-c4ccncc4)cc(C)c3n2)cc1
849,CHEMBL2177155,3.25,S(=O)(=O)(N1CCN(C)CC1)c1cc(C(F)(F)F)c(-c2nc(C(=O)Nc3cnccc3)c(N)nc2)cc1,CN1CCN(S(=O)(=O)c2ccc(-c3cnc(N)c(C(=O)Nc4cccnc4)n3)c(C(F)(F)F)c2)CC1
850,CHEMBL1916082,0.79000002,S(=O)(=O)(Nc1n(-c2ccccc2)ncc1C(=O)NC(CC)CC)c1ccc(C)cc1,CCC(CC)NC(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1
851,CHEMBL1605684,3.2,Fc1ccc(CN2C(=O)N(Cc3ccccc3)C=C(C(=O)C)C2=O)cc1,CC(=O)c1cn(Cc2ccccc2)c(=O)n(Cc2ccc(F)cc2)c1=O
852,CHEMBL2178371,1.3,O=C(N)c1c(C)nc(C)c(-c2ccc(C34CCC(C(=O)O)(CC3)CC4)cc2)n1,Cc1nc(C)c(-c2ccc(C34CCC(C(=O)O)(CC3)CC4)cc2)nc1C(N)=O
853,CHEMBL1458025,2.7,S(CC(=O)N1CCN(C(=O)c2occc2)CC1)c1ncnc2sc(C)c(C)c12,Cc1sc2ncnc(SCC(=O)N3CCN(C(=O)c4ccco4)CC3)c2c1C
854,CHEMBL2171027,0.66000003,Clc1c(Cl)ccc(OC2CCN(C3CCN(C(=O)c4cc(S(=O)(=O)CCCC(=O)O)ccc4)CC3)CC2)c1,O=C(O)CCCS(=O)(=O)c1cccc(C(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1
855,CHEMBL100391,2.25,Clc1c(Nc2ccccc2)nc(Nc2ccc(OCC(O)CN(C)C)cc2)nc1,CN(C)CC(O)COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3)n2)cc1
856,CHEMBL284954,2.79,O=[N+]([O-])c1ccc(C[C@H](NC(=O)c2ccccc2)C(=O)OCC)cc1,CCOC(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)c1ccccc1
857,CHEMBL92484,1.5700001000000001,N(C(=N)Nc1c2c(ccc1)cccc2)(C)c1cc(CC)ccc1,CCc1cccc(N(C)C(=N)Nc2cccc3ccccc23)c1
858,CHEMBL264026,2.0,[SH0](=O)(CC)c1c(C2(O)CCN(CC34c5c(cccc5)C(c5c3cccc5)C4)CC2)cccn1,CCS(=O)c1ncccc1C1(O)CCN(CC23CC(c4ccccc42)c2ccccc23)CC1
859,CHEMBL1499,1.4,O=C(CO)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@H](C(=O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO
860,CHEMBL393501,3.8,O=C1N(C)C(N)=NC(CCc2cc(-c3ccccc3)ccc2)=C1,Cn1c(N)nc(CCc2cccc(-c3ccccc3)c2)cc1=O
861,CHEMBL1222443,2.0699999,O=C1N2c3c(C(C)=CC2=NN1)ccc(-c1occc1)c3,Cc1cc2n[nH]c(=O)n2c2cc(-c3ccco3)ccc12
862,CHEMBL2335904,3.2,O=C1C=C(N[C@H](C)c2ccc(Nc3nc4c(cc(-c5ccncc5)cc4)cn3)cc2)CC1,C[C@@H](NC1=CC(=O)CC1)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1
863,CHEMBL2153173,3.24,S(CCC)c1c(C(=O)NC2CCCCC2)cccn1,CCCSc1ncccc1C(=O)NC1CCCCC1
864,CHEMBL1916283,1.2,S(=O)(=O)(Nc1n(-c2ccccc2)nc(C)c1C(=O)N[C@@H](C(C)(C)C)C)c1ccc(C)cc1,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@H](C)C(C)(C)C)c(C)nn2-c2ccccc2)cc1
865,CHEMBL184271,3.1900001000000002,O=C(Nc1cc(Nc2ncnc3c2cc(OCCN2CCOCC2)c(OC)c3)c(C)cc1)c1cc(N2CCOCC2)ncc1,COc1cc2ncnc(Nc3cc(NC(=O)c4ccnc(N5CCOCC5)c4)ccc3C)c2cc1OCCN1CCOCC1
866,CHEMBL2164744,0.76999998,O(C)c1cc2N(CCN3C[C@@H](O)[C@@H](NCc4ncc5OCCOc5c4)CC3)C(=O)C=Nc2cc1,COc1ccc2ncc(=O)n(CCN3CC[C@H](NCc4cc5c(cn4)OCCO5)[C@H](O)C3)c2c1
867,CHEMBL1940279,3.8800001,O=C(NCc1c2c(ncc1)cccc2)c1ccc(Oc2ccc(C#C[C@@]3(O)C4CCN(C3)CC4)cc2)cc1,O=C(NCc1ccnc2ccccc12)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1
868,CHEMBL631,1.72,O=C(CCc1ccccc1)c1c(OCC(O)CNCCC)cccc1,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1
869,CHEMBL1303766,-0.2,O=C(O)C=1C(=O)Oc2c(ccc(N(CC)CC)c2)C=1,CCN(CC)c1ccc2cc(C(=O)O)c(=O)oc2c1
870,CHEMBL2036782,2.21,Clc1c(Cl)ccc(NC(=O)N2CCN(C(=O)[C@@H]3NCCN(C(C)C)C3)CC2)c1,CC(C)N1CCN[C@@H](C(=O)N2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1
871,CHEMBL20210,2.8,Fc1ccc(C[C@@H](C(=O)N[C@H](/C=C/C(=O)OCC)C[C@H]2C(=O)NCC2)CC(=O)[C@@H](NC(=O)c2noc(C)c2)C(C)C)cc1,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C)Cc1ccc(F)cc1
872,CHEMBL2336331,3.75,C[C@@H]1N(c2nc(N3C[C@@H](C)O[C@@H](C)C3)nc3nc(-c4ccccc4)ccc23)CCOC1,C[C@H]1CN(c2nc(N3CCOC[C@@H]3C)c3ccc(-c4ccccc4)nc3n2)C[C@@H](C)O1
873,CHEMBL277474,0.11,O=C1N(N(C)C(C)=C1)c1ccccc1,Cc1cc(=O)n(-c2ccccc2)n1C
874,CHEMBL2179668,-1.03,Fc1cc(Oc2c(C(=O)O)ccc(CN3C[C@@H](N4C(=O)NC(=O)C(C)=C4)CCC3)c2)ccc1,Cc1cn([C@H]2CCCN(Cc3ccc(C(=O)O)c(Oc4cccc(F)c4)c3)C2)c(=O)[nH]c1=O
875,CHEMBL1349,-1.3,O=C(OCCOCn1c2NC(N)=NC(=O)c2nc1)[C@@H](N)C(C)C,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21
876,CHEMBL1949685,1.65,O=C(N[C@H](C(=O)N[C@@H]1CN(CCc2ccccc2)CCC1)C1CCCCC1)[C@@H](NC)C,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccccc2)C1)C1CCCCC1
877,CHEMBL2011908,2.8800001,Brc1c(NC)c2nc(-c3ccc(S(=O)(=O)C)cc3)[nH]c2nc1,CNc1c(Br)cnc2[nH]c(-c3ccc(S(C)(=O)=O)cc3)nc12
878,CHEMBL392559,1.45,Clc1c(C(=O)NCC23CC4CC(C2)CC(C3)C4)cc(CN2[C@@H]3CN[C@H](C2)C3)cc1,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CN2C[C@@H]3C[C@H]2CN3)ccc1Cl
879,CHEMBL760,1.86,Clc1c(Cl)ccc2N=C3N(CC(=O)N3)Cc12,O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1
880,CHEMBL2158834,1.71,Clc1c(Cl)ccc(OC2CCN(CC3CCN(c4c(C(=O)O)cccn4)CC3)CC2)c1,O=C(O)c1cccnc1N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1
881,CHEMBL1385161,-0.2,O=C(Nc1nn(c(N)n1)-c1ccccc1)C,CC(=O)Nc1nc(N)n(-c2ccccc2)n1
882,CHEMBL452861,0.99000001,O(C[C@@H](O)CNC(C)C)c1c2c(ccc1)cccc2,CC(C)NC[C@H](O)COc1cccc2ccccc12
883,CHEMBL324343,1.14,FC(F)(F)C(=O)C(NC(=O)CN1C(=O)C(NC(=O)Cc2c(C(=O)O)cccc2)=CC=C1c1ccccc1)C(C)C,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)Cc2ccccc2C(=O)O)c1=O)C(=O)C(F)(F)F
884,CHEMBL379350,2.0,O=C(C)C=1C(=O)Oc2c(ccc(N(CC)CC)c2)C=1,CCN(CC)c1ccc2cc(C(C)=O)c(=O)oc2c1
885,CHEMBL1468936,3.8,O=C(OCC)c1c(-c2ccccc2)nc2n1C=CC(C)=C2,CCOC(=O)c1c(-c2ccccc2)nc2cc(C)ccn12
886,CHEMBL1778627,-0.81,S(=O)(=O)(N(C)c1ccc(-c2c(OCC(=O)O)ccc(C(F)(F)F)c2)cc1)C,CN(c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1)S(C)(=O)=O
887,CHEMBL1762521,3.47,N(C)(c1nc(Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)ncc1)c1ccccc1,CN(c1ccccc1)c1ccnc(Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)n1
888,CHEMBL2170985,0.89999998,S(CCCNC(=O)NCc1ccccc1)C[C@@H]1[C@@H](O)[C@@H](O)[C@H](n2c3ncnc(N)c3nc2)O1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCCNC(=O)NCc2ccccc2)[C@@H](O)[C@H]1O
889,CHEMBL91428,3.9000001,O(C)c1c(OC)cc2ncnc(Nc3ncc4c(c3)cccc4)c2c1,COc1cc2ncnc(Nc3cc4ccccc4cn3)c2cc1OC
890,CHEMBL567175,2.7,Oc1c2O[C@H]3c4[nH]c5c(c4C[C@@]4(O)[C@@H]6N(CC7CC7)CC[C@]34c2c(cc1)C6)cccc5,Oc1ccc2c3c1O[C@H]1c4[nH]c5ccccc5c4C[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314
891,CHEMBL1916083,-0.54000002,S(=O)(=O)(Nc1n(-c2ccccc2)ncc1C(=O)NC)c1ccc(C)cc1,CNC(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1
892,CHEMBL2335865,3.5599998999999998,O=C(NCCOC)c1ccc(Nc2nc3c(cc(-c4cc(C)ncc4)cc3)cn2)cc1,COCCNC(=O)c1ccc(Nc2ncc3cc(-c4ccnc(C)c4)ccc3n2)cc1
893,CHEMBL384536,2.04,O=C(N1OC[C@@H](O)C1)c1c(Cc2c3c([nH]c2)nccc3)sc2N(CC(C)C)C(=O)N(C)C(=O)c12,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3C[C@H](O)CO3)c(Cc3c[nH]c4ncccc34)sc21
894,CHEMBL313907,1.25,S(=O)(=O)(Nc1n(Cc2ccccc2)nc(-c2ccccc2)n1)c1ccccc1,O=S(=O)(Nc1nc(-c2ccccc2)nn1Cc1ccccc1)c1ccccc1
895,CHEMBL2059910,1.58,S(=O)(=O)(NC(C)(C)C)c1cc(C2=Cn3nc(NC(=O)NC)nc3C=C2)cnc1,CNC(=O)Nc1nc2ccc(-c3cncc(S(=O)(=O)NC(C)(C)C)c3)cn2n1
896,CHEMBL1809062,3.2,Clc1c(-c2n3c(nc2)C=CC=C3)nc(Nc2c(OC)cc(N3CCN(CCO)CC3)cc2)nc1,COc1cc(N2CCN(CCO)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1
897,CHEMBL2035039,1.6,O=C1N(c2ccc(C3(N)CCC3)cc2)C(c2ccccc2)=Nc2c1cccc2,NC1(c2ccc(-n3c(-c4ccccc4)nc4ccccc4c3=O)cc2)CCC1
898,CHEMBL1824040,0.37,O=C(C)c1cc2N(CCN3CCC(NCc4nc5NC(=O)COc5cc4)CC3)C(=O)COc2cc1,CC(=O)c1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CO2
899,CHEMBL569,0.0,O=C(OCCN(CC)CC)c1ccc(N)cc1,CCN(CC)CCOC(=O)c1ccc(N)cc1
900,CHEMBL515839,2.8199999,S(=O)(=O)(CC1OCCC1)c1ccc(Nc2nc(-c3n(C(C)C)c(C)nc3)ccn2)cc1,Cc1ncc(-c2ccnc(Nc3ccc(S(=O)(=O)CC4CCCO4)cc3)n2)n1C(C)C
901,CHEMBL2207655,2.54,Clc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)C=3c4c(C(=O)NC=3)cc(S(=O)(=O)N3CC(O)(C)C3)cc4)CC2)c1,CC1(O)CN(S(=O)(=O)c2ccc3c(C(=O)NC[C@@H](O)CN4CCC(Oc5ccc(Cl)c(Cl)c5)CC4)c[nH]c(=O)c3c2)C1
902,CHEMBL789,0.97000003,Ic1c(Oc2cc(I)c(O)cc2)c(I)cc(CC(N)C(=O)O)c1,NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O
903,CHEMBL51931,2.5999999,O=C1C(=O)c2c(-c3c1cccc3)cccc2,O=C1C(=O)c2ccccc2-c2ccccc21
904,CHEMBL235789,1.84,Clc1c(C(=O)NCC23CC4CC(C2)CC(C3)C4)cc(CN2CCNCC2)cc1,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CN2CCNCC2)ccc1Cl
905,CHEMBL443684,0.63999999,Clc1ccc(C2=C(CN3CCN(c4ccc(C(=O)NS(=O)(=O)c5cc(S(=O)(=O)C(F)(F)F)c(N[C@@H](CSc6ccccc6)CCN6CCOCC6)cc5)cc4)CC3)CC(C)(C)CC2)cc1,CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1
906,CHEMBL273235,2.4000001,Clc1cc2c(C3CCNCC3)cn(-c3ccc(F)cc3)c2cc1,Fc1ccc(-n2cc(C3CCNCC3)c3cc(Cl)ccc32)cc1
907,CHEMBL1270671,3.52,S(=O)(=O)(C)c1cc(Nc2nc(Nc3c4occc4ccc3)ccn2)ccc1,CS(=O)(=O)c1cccc(Nc2nccc(Nc3cccc4ccoc34)n2)c1
908,CHEMBL2152906,4.4000001,Fc1c2C(N)=N[C@@](c3cc(-c4nccc(C#CC)c4)ccc3)(C3=CN(CC)C(=O)C(C)=C3)c2ccc1,CC#Cc1ccnc(-c2cccc([C@@]3(c4cc(C)c(=O)n(CC)c4)N=C(N)c4c(F)cccc43)c2)c1
909,CHEMBL11336,1.8200001000000001,FC(F)(F)C(=O)C(NC(=O)CN1C(=O)C(NC(=O)OC)=CN=C1c1ccc(F)cc1)C(C)C,COC(=O)Nc1cnc(-c2ccc(F)cc2)n(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)c1=O
910,CHEMBL2315158,1.9,O(CCN(C)C)c1ncc(CN2C(=O)Nc3c(N)nc(NCCCC)nc23)cc1,CCCCNc1nc(N)c2[nH]c(=O)n(Cc3ccc(OCCN(C)C)nc3)c2n1
911,CHEMBL1762,-0.15000001,O=C(Nc1c(C)cccc1C)C(N)C,Cc1cccc(C)c1NC(=O)C(C)N
912,CHEMBL550777,1.1900001,Clc1c(N2CCC(N)CC2)nccc1C(=O)NCC12CC3CC(C1)CC(C2)C3,NC1CCN(c2nccc(C(=O)NCC34CC5CC(CC(C5)C3)C4)c2Cl)CC1
913,CHEMBL1163879,2.9200001,Fc1ccc(C(=O)C2CCN(C(=O)c3ccc(OC)cc3)CC2)cc1,COc1ccc(C(=O)N2CCC(C(=O)c3ccc(F)cc3)CC2)cc1
914,CHEMBL554169,1.02,O=C(Oc1ccc(C)cc1)N1C2CCN(CC1)CC2,Cc1ccc(OC(=O)N2CCN3CCC2CC3)cc1
915,CHEMBL2062564,3.4400001000000002,O=C(Nc1cc2n(C3=Nc4c(C#N)cnn4C(NC4CC4)=C3)ncc2cc1)C,CC(=O)Nc1ccc2cnn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1
916,CHEMBL561339,0.76999998,O=C(N(CC)CC)c1cc(O)c(C=2c3c(OC4(C=2)CCNCC4)cccc3)cc1,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)c(O)c1
917,CHEMBL1682810,3.8,C(#Cc1ccccc1)c1nc2OCCN(C)c2cc1,CN1CCOc2nc(C#Cc3ccccc3)ccc21
918,CHEMBL1536083,4.0300002,Clc1ccc(S(=O)(=O)N(CC(=O)OCC)c2c(C)cccc2)cc1,CCOC(=O)CN(c1ccccc1C)S(=O)(=O)c1ccc(Cl)cc1
919,CHEMBL1950730,1.3200001000000001,O=C(N[C@H](C(=O)N[C@@H]1CN(C(=O)Cc2ccccc2)CCC1)C1CCCCC1)[C@@H](NC)C,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(C(=O)Cc2ccccc2)C1)C1CCCCC1
920,CHEMBL60066,1.38,Clc1[n+]([O-])cc(C(=O)Nc2ccc(F)cc2)cc1,O=C(Nc1ccc(F)cc1)c1ccc(Cl)[n+]([O-])c1
921,CHEMBL1927039,3.01,N#Cc1ccc(Nc2nc(NC3CC3)ccn2)cc1,N#Cc1ccc(Nc2nccc(NC3CC3)n2)cc1
922,CHEMBL403813,1.22,O=C(Nc1c(N)cccc1)c1ccc(-c2c(C#N)cc(CN3CCC3)cn2)cc1,N#Cc1cc(CN2CCC2)cnc1-c1ccc(C(=O)Nc2ccccc2N)cc1
923,CHEMBL2086688,2.3,FC(F)COC(=O)N1C[C@@H](C)N(c2ncc(OCc3c(C#N)cncc3)cn2)CC1,C[C@@H]1CN(C(=O)OCC(F)F)CCN1c1ncc(OCc2ccncc2C#N)cn1
924,CHEMBL430507,2.4000001,Clc1c(N(CC#N)c2nc(Nc3ccc(OCC(O)CN(C)C)cc3)ncc2)cc(Cl)cc1,CN(C)CC(O)COc1ccc(Nc2nccc(N(CC#N)c3cc(Cl)ccc3Cl)n2)cc1
